epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,20882.3,1.32292,1.27705,1.21697,0.63065,0.35043,0.37876,0.25324,1.33702,1.51148,1.32568,0.0001784,0.0001784,0.0001784
186,20991.9,1.3211,1.27269,1.22098,0.69541,0.33173,0.37859,0.25198,1.3315,1.52014,1.32937,0.0001685,0.0001685,0.0001685
187,21102.1,1.32888,1.26006,1.20947,0.66183,0.3312,0.3763,0.25179,1.33574,1.53177,1.33544,0.0001586,0.0001586,0.0001586
188,21211.9,1.29966,1.2637,1.22266,0.67404,0.33139,0.37888,0.24989,1.3501,1.515,1.34748,0.0001487,0.0001487,0.0001487
189,21321.7,1.30663,1.26642,1.22363,0.64754,0.33369,0.37497,0.24849,1.3375,1.49804,1.34303,0.0001388,0.0001388,0.0001388
190,21431,1.28254,1.27315,1.22338,0.64465,0.34188,0.37908,0.25196,1.3351,1.50815,1.33399,0.0001289,0.0001289,0.0001289
191,21538.9,1.35772,1.32647,1.26428,0.67901,0.32692,0.37473,0.24917,1.32348,1.57391,1.3288,0.000119,0.000119,0.000119
192,21646.4,1.3303,1.25417,1.25185,0.56632,0.34402,0.35817,0.23969,1.35018,1.6025,1.34975,0.0001091,0.0001091,0.0001091
193,21753.9,1.32436,1.2498,1.25587,0.6105,0.32479,0.36048,0.24405,1.34767,1.56914,1.3463,9.92e-05,9.92e-05,9.92e-05
194,21861.1,1.30709,1.25832,1.22406,0.61459,0.34074,0.37223,0.25183,1.33204,1.54324,1.33474,8.93e-05,8.93e-05,8.93e-05
195,21968.7,1.29008,1.19336,1.22831,0.77312,0.29915,0.36733,0.24956,1.32465,1.57586,1.33309,7.94e-05,7.94e-05,7.94e-05
196,22076.2,1.27082,1.15538,1.22592,0.64336,0.32265,0.37018,0.25148,1.32545,1.54107,1.33798,6.95e-05,6.95e-05,6.95e-05
197,22183.6,1.30959,1.17084,1.22267,0.65014,0.3312,0.3764,0.25496,1.3228,1.51691,1.33636,5.96e-05,5.96e-05,5.96e-05
198,22292.3,1.28175,1.19597,1.23083,0.62478,0.32479,0.37639,0.25505,1.31846,1.53467,1.33451,4.97e-05,4.97e-05,4.97e-05
199,22401.4,1.29673,1.16434,1.2224,0.59514,0.35256,0.37918,0.25988,1.30574,1.51077,1.32378,3.98e-05,3.98e-05,3.98e-05
200,22510.1,1.27319,1.14726,1.22165,0.61497,0.34469,0.37771,0.25901,1.30924,1.50853,1.32455,2.99e-05,2.99e-05,2.99e-05
